"initial data","nodes number","precision"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","9","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","12","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","0.5"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","0.5"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","15","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
